%eval_id interface              w              t              L              p              E              X              Y           mass         stress   displacement 
1912         NO_ID            0.8              1              6            500       35000000             50            120     1.38888889         136875  0.00441844932 
1913         NO_ID              1              1              6            500       35000000             50            120     1.73611111         102000  0.00320914286 
1914         NO_ID            1.2              1              6            500       35000000             50            120     2.08333333     80833.3333  0.00256983443 
1915         NO_ID            0.8            1.2              6            500       35000000             50            120     1.66666667       101562.5  0.00293728288 
1916         NO_ID              1            1.2              6            500       35000000             50            120     2.08333333          75000  0.00199918351 
1917         NO_ID            1.2            1.2              6            500       35000000             50            120            2.5     59027.7778  0.00154761905 
1918         NO_ID            0.8            0.8              4            600       35000000             50            120    0.888888889      199218.75  0.00232142857 
1919         NO_ID              1            0.8              4            600       35000000             50            120     1.11111111         150000  0.00177419139 
1920         NO_ID            1.2            0.8              4            600       35000000             50            120     1.33333333     119791.667  0.00145286034 
1921         NO_ID            0.8              1              4            600       35000000             50            120     1.11111111         136875  0.00130917017 
1922         NO_ID              1              1              4            600       35000000             50            120     1.38888889         102000 0.000950857143 
1923         NO_ID            1.2              1              4            600       35000000             50            120     1.66666667     80833.3333 0.000761432423 
1924         NO_ID            0.8            1.2              4            600       35000000             50            120     1.33333333       101562.5  0.00087030604 
1925         NO_ID              1            1.2              4            600       35000000             50            120     1.66666667          75000 0.000592350669 
1926         NO_ID            1.2            1.2              4            600       35000000             50            120              2     59027.7778 0.000458553792 
1927         NO_ID            0.8            0.8              5            600       35000000             50            120     1.11111111      199218.75  0.00453404018 
1928         NO_ID              1            0.8              5            600       35000000             50            120     1.38888889         150000  0.00346521757 
1929         NO_ID            1.2            0.8              5            600       35000000             50            120     1.66666667     119791.667  0.00283761785 
1930         NO_ID            0.8              1              5            600       35000000             50            120     1.38888889         136875  0.00255697299 
1931         NO_ID              1              1              5            600       35000000             50            120     1.73611111         102000  0.00185714286 
1932         NO_ID            1.2              1              5            600       35000000             50            120     2.08333333     80833.3333   0.0014871727 
1933         NO_ID            0.8            1.2              5            600       35000000             50            120     1.66666667       101562.5  0.00169981648 
1934         NO_ID              1            1.2              5            600       35000000             50            120     2.08333333          75000   0.0011569349 
1935         NO_ID            1.2            1.2              5            600       35000000             50            120            2.5     59027.7778 0.000895612875 
1936         NO_ID            0.8            0.8              6            600       35000000             50            120     1.33333333      199218.75  0.00783482143 
1937         NO_ID              1            0.8              6            600       35000000             50            120     1.66666667         150000  0.00598789595 
1938         NO_ID            1.2            0.8              6            600       35000000             50            120              2     119791.667  0.00490340365 
1939         NO_ID            0.8              1              6            600       35000000             50            120     1.66666667         136875  0.00441844932 
1940         NO_ID              1              1              6            600       35000000             50            120     2.08333333         102000  0.00320914286 
1941         NO_ID            1.2              1              6            600       35000000             50            120            2.5     80833.3333  0.00256983443 
1942         NO_ID            0.8            1.2              6            600       35000000             50            120              2       101562.5  0.00293728288 
1943         NO_ID              1            1.2              6            600       35000000             50            120            2.5          75000  0.00199918351 
1944         NO_ID            1.2            1.2              6            600       35000000             50            120              3     59027.7778  0.00154761905 
1945         NO_ID            0.8            0.8              4            400       23000000             60            120    0.592592593       210937.5  0.00364576301 
1946         NO_ID              1            0.8              4            400       23000000             60            120    0.740740741         157500  0.00273900621 
1947         NO_ID            1.2            0.8              4            400       23000000             60            120    0.888888889         125000  0.00222694311 
1948         NO_ID            0.8              1              4            400       23000000             60            120    0.740740741         146250  0.00211867205 
1949         NO_ID              1              1              4            400       23000000             60            120    0.925925926         108000  0.00149330453 
1950         NO_ID            1.2              1              4            400       23000000             60            120     1.11111111          85000  0.00117823066 
1951         NO_ID            0.8            1.2              4            400       23000000             60            120    0.888888889         109375  0.00145429886 
1952         NO_ID              1            1.2              4            400       23000000             60            120     1.11111111          80000 0.000952451203 
1953         NO_ID            1.2            1.2              4            400       23000000             60            120     1.33333333          62500 0.000720150717 
1954         NO_ID            0.8            0.8              5            400       23000000             60            120    0.740740741       210937.5  0.00712063087 
1955         NO_ID              1            0.8              5            400       23000000             60            120    0.925925926         157500   0.0053496215 
1956         NO_ID            1.2            0.8              5            400       23000000             60            120     1.11111111         125000  0.00434949825 
1957         NO_ID            0.8              1              5            400       23000000             60            120    0.925925926         146250  0.00413803135 
1958         NO_ID              1              1              5            400       23000000             60            120     1.15740741         108000  0.00291661041 
1959         NO_ID            1.2              1              5            400       23000000             60            120     1.38888889          85000  0.00230123176 
1960         NO_ID            0.8            1.2              5            400       23000000             60            120     1.11111111         109375  0.00284042747 
1961         NO_ID              1            1.2              5            400       23000000             60            120     1.38888889          80000  0.00186025626 
1962         NO_ID            1.2            1.2              5            400       23000000             60            120     1.66666667          62500  0.00140654437 
1963         NO_ID            0.8            0.8              6            400       23000000             60            120    0.888888889       210937.5   0.0123044501 
1964         NO_ID              1            0.8              6            400       23000000             60            120     1.11111111         157500  0.00924414595 
1965         NO_ID            1.2            0.8              6            400       23000000             60            120     1.33333333         125000  0.00751593298 
1966         NO_ID            0.8              1              6            400       23000000             60            120     1.11111111         146250  0.00715051818 
1967         NO_ID              1              1              6            400       23000000             60            120     1.38888889         108000  0.00503990278 
1968         NO_ID            1.2              1              6            400       23000000             60            120     1.66666667          85000  0.00397652849 
1969         NO_ID            0.8            1.2              6            400       23000000             60            120     1.33333333         109375  0.00490825866 
1970         NO_ID              1            1.2              6            400       23000000             60            120     1.66666667          80000  0.00321452281 
1971         NO_ID            1.2            1.2              6            400       23000000             60            120              2          62500  0.00243050867 
1972         NO_ID            0.8            0.8              4            500       23000000             60            120    0.740740741       210937.5  0.00364576301 
1973         NO_ID              1            0.8              4            500       23000000             60            120    0.925925926         157500  0.00273900621 
1974         NO_ID            1.2            0.8              4            500       23000000             60            120     1.11111111         125000  0.00222694311 
1975         NO_ID            0.8              1              4            500       23000000             60            120    0.925925926         146250  0.00211867205 
1976         NO_ID              1              1              4            500       23000000             60            120     1.15740741         108000  0.00149330453 
1977         NO_ID            1.2              1              4            500       23000000             60            120     1.38888889          85000  0.00117823066 
1978         NO_ID            0.8            1.2              4            500       23000000             60            120     1.11111111         109375  0.00145429886 
1979         NO_ID              1            1.2              4            500       23000000             60            120     1.38888889          80000 0.000952451203 
1980         NO_ID            1.2            1.2              4            500       23000000             60            120     1.66666667          62500 0.000720150717 
1981         NO_ID            0.8            0.8              5            500       23000000             60            120    0.925925926       210937.5  0.00712063087 
1982         NO_ID              1            0.8              5            500       23000000             60            120     1.15740741         157500   0.0053496215 
1983         NO_ID            1.2            0.8              5            500       23000000             60            120     1.38888889         125000  0.00434949825 
1984         NO_ID            0.8              1              5            500       23000000             60            120     1.15740741         146250  0.00413803135 
1985         NO_ID              1              1              5            500       23000000             60            120     1.44675926         108000  0.00291661041 
1986         NO_ID            1.2              1              5            500       23000000             60            120     1.73611111          85000  0.00230123176 
1987         NO_ID            0.8            1.2              5            500       23000000             60            120     1.38888889         109375  0.00284042747 
1988         NO_ID              1            1.2              5            500       23000000             60            120     1.73611111          80000  0.00186025626 
1989         NO_ID            1.2            1.2              5            500       23000000             60            120     2.08333333          62500  0.00140654437 
1990         NO_ID            0.8            0.8              6            500       23000000             60            120     1.11111111       210937.5   0.0123044501 
1991         NO_ID              1            0.8              6            500       23000000             60            120     1.38888889         157500  0.00924414595 
1992         NO_ID            1.2            0.8              6            500       23000000             60            120     1.66666667         125000  0.00751593298 
1993         NO_ID            0.8              1              6            500       23000000             60            120     1.38888889         146250  0.00715051818 
1994         NO_ID              1              1              6            500       23000000             60            120     1.73611111         108000  0.00503990278 
1995         NO_ID            1.2              1              6            500       23000000             60            120     2.08333333          85000  0.00397652849 
1996         NO_ID            0.8            1.2              6            500       23000000             60            120     1.66666667         109375  0.00490825866 
1997         NO_ID              1            1.2              6            500       23000000             60            120     2.08333333          80000  0.00321452281 
1998         NO_ID            1.2            1.2              6            500       23000000             60            120            2.5          62500  0.00243050867 
1999         NO_ID            0.8            0.8              4            600       23000000             60            120    0.888888889       210937.5  0.00364576301 
2000         NO_ID              1            0.8              4            600       23000000             60            120     1.11111111         157500  0.00273900621 
2001         NO_ID            1.2            0.8              4            600       23000000             60            120     1.33333333         125000  0.00222694311 
2002         NO_ID            0.8              1              4            600       23000000             60            120     1.11111111         146250  0.00211867205 
2003         NO_ID              1              1              4            600       23000000             60            120     1.38888889         108000  0.00149330453 
2004         NO_ID            1.2              1              4            600       23000000             60            120     1.66666667          85000  0.00117823066 
2005         NO_ID            0.8            1.2              4            600       23000000             60            120     1.33333333         109375  0.00145429886 
2006         NO_ID              1            1.2              4            600       23000000             60            120     1.66666667          80000 0.000952451203 
2007         NO_ID            1.2            1.2              4            600       23000000             60            120              2          62500 0.000720150717 
2008         NO_ID            0.8            0.8              5            600       23000000             60            120     1.11111111       210937.5  0.00712063087 
2009         NO_ID              1            0.8              5            600       23000000             60            120     1.38888889         157500   0.0053496215 
2010         NO_ID            1.2            0.8              5            600       23000000             60            120     1.66666667         125000  0.00434949825 
2011         NO_ID            0.8              1              5            600       23000000             60            120     1.38888889         146250  0.00413803135 
2012         NO_ID              1              1              5            600       23000000             60            120     1.73611111         108000  0.00291661041 
2013         NO_ID            1.2              1              5            600       23000000             60            120     2.08333333          85000  0.00230123176 
2014         NO_ID            0.8            1.2              5            600       23000000             60            120     1.66666667         109375  0.00284042747 
2015         NO_ID              1            1.2              5            600       23000000             60            120     2.08333333          80000  0.00186025626 
2016         NO_ID            1.2            1.2              5            600       23000000             60            120            2.5          62500  0.00140654437 
2017         NO_ID            0.8            0.8              6            600       23000000             60            120     1.33333333       210937.5   0.0123044501 
2018         NO_ID              1            0.8              6            600       23000000             60            120     1.66666667         157500  0.00924414595 
2019         NO_ID            1.2            0.8              6            600       23000000             60            120              2         125000  0.00751593298 
2020         NO_ID            0.8              1              6            600       23000000             60            120     1.66666667         146250  0.00715051818 
2021         NO_ID              1              1              6            600       23000000             60            120     2.08333333         108000  0.00503990278 
2022         NO_ID            1.2              1              6            600       23000000             60            120            2.5          85000  0.00397652849 
2023         NO_ID            0.8            1.2              6            600       23000000             60            120              2         109375  0.00490825866 
2024         NO_ID              1            1.2              6            600       23000000             60            120            2.5          80000  0.00321452281 
2025         NO_ID            1.2            1.2              6            600       23000000             60            120              3          62500  0.00243050867 
2026         NO_ID            0.8            0.8              4            400       29000000             60            120    0.592592593       210937.5  0.00289146721 
2027         NO_ID              1            0.8              4            400       29000000             60            120    0.740740741         157500  0.00217231527 
2028         NO_ID            1.2            0.8              4            400       29000000             60            120    0.888888889         125000  0.00176619626 
2029         NO_ID            0.8              1              4            400       29000000             60            120    0.740740741         146250  0.00168032611 
2030         NO_ID              1              1              4            400       29000000             60            120    0.925925926         108000  0.00118434497 
2031         NO_ID            1.2              1              4            400       29000000             60            120     1.11111111          85000 0.000934458802 
2032         NO_ID            0.8            1.2              4            400       29000000             60            120    0.888888889         109375  0.00115340944 
2033         NO_ID              1            1.2              4            400       29000000             60            120     1.11111111          80000 0.000755392334 
2034         NO_ID            1.2            1.2              4            400       29000000             60            120     1.33333333          62500 0.000571154017 
2035         NO_ID            0.8            0.8              5            400       29000000             60            120    0.740740741       210937.5   0.0056473969 
2036         NO_ID              1            0.8              5            400       29000000             60            120    0.925925926         157500  0.00424280326 
2037         NO_ID            1.2            0.8              5            400       29000000             60            120     1.11111111         125000  0.00344960206 
2038         NO_ID            0.8              1              5            400       29000000             60            120    0.925925926         146250  0.00328188693 
2039         NO_ID              1              1              5            400       29000000             60            120     1.15740741         108000  0.00231317377 
2040         NO_ID            1.2              1              5            400       29000000             60            120     1.38888889          85000  0.00182511485 
2041         NO_ID            0.8            1.2              5            400       29000000             60            120     1.11111111         109375  0.00225275282 
2042         NO_ID              1            1.2              5            400       29000000             60            120     1.38888889          80000  0.00147537565 
2043         NO_ID            1.2            1.2              5            400       29000000             60            120     1.66666667          62500  0.00111553519 
2044         NO_ID            0.8            0.8              6            400       29000000             60            120    0.888888889       210937.5  0.00975870184 
2045         NO_ID              1            0.8              6            400       29000000             60            120     1.11111111         157500  0.00733156403 
2046         NO_ID            1.2            0.8              6            400       29000000             60            120     1.33333333         125000  0.00596091236 
2047         NO_ID            0.8              1              6            400       29000000             60            120     1.11111111         146250  0.00567110062 
2048         NO_ID              1              1              6            400       29000000             60            120     1.38888889         108000  0.00399716427 
2049         NO_ID            1.2              1              6            400       29000000             60            120     1.66666667          85000  0.00315379846 
2050         NO_ID            0.8            1.2              6            400       29000000             60            120     1.33333333         109375  0.00389275687 
2051         NO_ID              1            1.2              6            400       29000000             60            120     1.66666667          80000  0.00254944913 
2052         NO_ID            1.2            1.2              6            400       29000000             60            120              2          62500  0.00192764481 
2053         NO_ID            0.8            0.8              4            500       29000000             60            120    0.740740741       210937.5  0.00289146721 
2054         NO_ID              1            0.8              4            500       29000000             60            120    0.925925926         157500  0.00217231527 
2055         NO_ID            1.2            0.8              4            500       29000000             60            120     1.11111111         125000  0.00176619626 
2056         NO_ID            0.8              1              4            500       29000000             60            120    0.925925926         146250  0.00168032611 
2057         NO_ID              1              1              4            500       29000000             60            120     1.15740741         108000  0.00118434497 
2058         NO_ID            1.2              1              4            500       29000000             60            120     1.38888889          85000 0.000934458802 
2059         NO_ID            0.8            1.2              4            500       29000000             60            120     1.11111111         109375  0.00115340944 
2060         NO_ID              1            1.2              4            500       29000000             60            120     1.38888889          80000 0.000755392334 
2061         NO_ID            1.2            1.2              4            500       29000000             60            120     1.66666667          62500 0.000571154017 
2062         NO_ID            0.8            0.8              5            500       29000000             60            120    0.925925926       210937.5   0.0056473969 
2063         NO_ID              1            0.8              5            500       29000000             60            120     1.15740741         157500  0.00424280326 
2064         NO_ID            1.2            0.8              5            500       29000000             60            120     1.38888889         125000  0.00344960206 
2065         NO_ID            0.8              1              5            500       29000000             60            120     1.15740741         146250  0.00328188693 
2066         NO_ID              1              1              5            500       29000000             60            120     1.44675926         108000  0.00231317377 
2067         NO_ID            1.2              1              5            500       29000000             60            120     1.73611111          85000  0.00182511485 
2068         NO_ID            0.8            1.2              5            500       29000000             60            120     1.38888889         109375  0.00225275282 
2069         NO_ID              1            1.2              5            500       29000000             60            120     1.73611111          80000  0.00147537565 
2070         NO_ID            1.2            1.2              5            500       29000000             60            120     2.08333333          62500  0.00111553519 
2071         NO_ID            0.8            0.8              6            500       29000000             60            120     1.11111111       210937.5  0.00975870184 
2072         NO_ID              1            0.8              6            500       29000000             60            120     1.38888889         157500  0.00733156403 
2073         NO_ID            1.2            0.8              6            500       29000000             60            120     1.66666667         125000  0.00596091236 
2074         NO_ID            0.8              1              6            500       29000000             60            120     1.38888889         146250  0.00567110062 
2075         NO_ID              1              1              6            500       29000000             60            120     1.73611111         108000  0.00399716427 
2076         NO_ID            1.2              1              6            500       29000000             60            120     2.08333333          85000  0.00315379846 
2077         NO_ID            0.8            1.2              6            500       29000000             60            120     1.66666667         109375  0.00389275687 
2078         NO_ID              1            1.2              6            500       29000000             60            120     2.08333333          80000  0.00254944913 
2079         NO_ID            1.2            1.2              6            500       29000000             60            120            2.5          62500  0.00192764481 
2080         NO_ID            0.8            0.8              4            600       29000000             60            120    0.888888889       210937.5  0.00289146721 
2081         NO_ID              1            0.8              4            600       29000000             60            120     1.11111111         157500  0.00217231527 
2082         NO_ID            1.2            0.8              4            600       29000000             60            120     1.33333333         125000  0.00176619626 
2083         NO_ID            0.8              1              4            600       29000000             60            120     1.11111111         146250  0.00168032611 
2084         NO_ID              1              1              4            600       29000000             60            120     1.38888889         108000  0.00118434497 
2085         NO_ID            1.2              1              4            600       29000000             60            120     1.66666667          85000 0.000934458802 
2086         NO_ID            0.8            1.2              4            600       29000000             60            120     1.33333333         109375  0.00115340944 
2087         NO_ID              1            1.2              4            600       29000000             60            120     1.66666667          80000 0.000755392334 
2088         NO_ID            1.2            1.2              4            600       29000000             60            120              2          62500 0.000571154017 
2089         NO_ID            0.8            0.8              5            600       29000000             60            120     1.11111111       210937.5   0.0056473969 
2090         NO_ID              1            0.8              5            600       29000000             60            120     1.38888889         157500  0.00424280326 
2091         NO_ID            1.2            0.8              5            600       29000000             60            120     1.66666667         125000  0.00344960206 
2092         NO_ID            0.8              1              5            600       29000000             60            120     1.38888889         146250  0.00328188693 
2093         NO_ID              1              1              5            600       29000000             60            120     1.73611111         108000  0.00231317377 
2094         NO_ID            1.2              1              5            600       29000000             60            120     2.08333333          85000  0.00182511485 
2095         NO_ID            0.8            1.2              5            600       29000000             60            120     1.66666667         109375  0.00225275282 
2096         NO_ID              1            1.2              5            600       29000000             60            120     2.08333333          80000  0.00147537565 
2097         NO_ID            1.2            1.2              5            600       29000000             60            120            2.5          62500  0.00111553519 
2098         NO_ID            0.8            0.8              6            600       29000000             60            120     1.33333333       210937.5  0.00975870184 
2099         NO_ID              1            0.8              6            600       29000000             60            120     1.66666667         157500  0.00733156403 
2100         NO_ID            1.2            0.8              6            600       29000000             60            120              2         125000  0.00596091236 
2101         NO_ID            0.8              1              6            600       29000000             60            120     1.66666667         146250  0.00567110062 
2102         NO_ID              1              1              6            600       29000000             60            120     2.08333333         108000  0.00399716427 
2103         NO_ID            1.2              1              6            600       29000000             60            120            2.5          85000  0.00315379846 
2104         NO_ID            0.8            1.2              6            600       29000000             60            120              2         109375  0.00389275687 
2105         NO_ID              1            1.2              6            600       29000000             60            120            2.5          80000  0.00254944913 
2106         NO_ID            1.2            1.2              6            600       29000000             60            120              3          62500  0.00192764481 
2107         NO_ID            0.8            0.8              4            400       35000000             60            120    0.592592593       210937.5  0.00239578712 
2108         NO_ID              1            0.8              4            400       35000000             60            120    0.740740741         157500  0.00179991837 
2109         NO_ID            1.2            0.8              4            400       35000000             60            120    0.888888889         125000  0.00146341976 
2110         NO_ID            0.8              1              4            400       35000000             60            120    0.740740741         146250  0.00139227021 
2111         NO_ID              1              1              4            400       35000000             60            120    0.925925926         108000 0.000981314404 
2112         NO_ID            1.2              1              4            400       35000000             60            120     1.11111111          85000 0.000774265865 
2113         NO_ID            0.8            1.2              4            400       35000000             60            120    0.888888889         109375 0.000955682109 
2114         NO_ID              1            1.2              4            400       35000000             60            120     1.11111111          80000 0.000625896505 
2115         NO_ID            1.2            1.2              4            400       35000000             60            120     1.33333333          62500   0.0004732419 
2116         NO_ID            0.8            0.8              5            400       35000000             60            120    0.740740741       210937.5  0.00467927172 
2117         NO_ID              1            0.8              5            400       35000000             60            120    0.925925926         157500  0.00351546556 
2118         NO_ID            1.2            0.8              5            400       35000000             60            120     1.11111111         125000  0.00285824171 
2119         NO_ID            0.8              1              5            400       35000000             60            120    0.925925926         146250  0.00271927775 
2120         NO_ID              1              1              5            400       35000000             60            120     1.15740741         108000  0.00191662969 
2121         NO_ID            1.2              1              5            400       35000000             60            120     1.38888889          85000  0.00151223802 
2122         NO_ID            0.8            1.2              5            400       35000000             60            120     1.11111111         109375  0.00186656662 
2123         NO_ID              1            1.2              5            400       35000000             60            120     1.38888889          80000  0.00122245411 
2124         NO_ID            1.2            1.2              5            400       35000000             60            120     1.66666667          62500 0.000924300586 
2125         NO_ID            0.8            0.8              6            400       35000000             60            120    0.888888889       210937.5  0.00808578153 
2126         NO_ID              1            0.8              6            400       35000000             60            120     1.11111111         157500  0.00607472448 
2127         NO_ID            1.2            0.8              6            400       35000000             60            120     1.33333333         125000  0.00493904167 
2128         NO_ID            0.8              1              6            400       35000000             60            120     1.11111111         146250  0.00469891195 
2129         NO_ID              1              1              6            400       35000000             60            120     1.38888889         108000  0.00331193611 
2130         NO_ID            1.2              1              6            400       35000000             60            120     1.66666667          85000  0.00261314729 
2131         NO_ID            0.8            1.2              6            400       35000000             60            120     1.33333333         109375  0.00322542712 
2132         NO_ID              1            1.2              6            400       35000000             60            120     1.66666667          80000   0.0021124007 
2133         NO_ID            1.2            1.2              6            400       35000000             60            120              2          62500  0.00159719141 
2134         NO_ID            0.8            0.8              4            500       35000000             60            120    0.740740741       210937.5  0.00239578712 
2135         NO_ID              1            0.8              4            500       35000000             60            120    0.925925926         157500  0.00179991837 
2136         NO_ID            1.2            0.8              4            500       35000000             60            120     1.11111111         125000  0.00146341976 
2137         NO_ID            0.8              1              4            500       35000000             60            120    0.925925926         146250  0.00139227021 
2138         NO_ID              1              1              4            500       35000000             60            120     1.15740741         108000 0.000981314404 
2139         NO_ID            1.2              1              4            500       35000000             60            120     1.38888889          85000 0.000774265865 
2140         NO_ID            0.8            1.2              4            500       35000000             60            120     1.11111111         109375 0.000955682109 
2141         NO_ID              1            1.2              4            500       35000000             60            120     1.38888889          80000 0.000625896505 
2142         NO_ID            1.2            1.2              4            500       35000000             60            120     1.66666667          62500   0.0004732419 
2143         NO_ID            0.8            0.8              5            500       35000000             60            120    0.925925926       210937.5  0.00467927172 
2144         NO_ID              1            0.8              5            500       35000000             60            120     1.15740741         157500  0.00351546556 
2145         NO_ID            1.2            0.8              5            500       35000000             60            120     1.38888889         125000  0.00285824171 
2146         NO_ID            0.8              1              5            500       35000000             60            120     1.15740741         146250  0.00271927775 
2147         NO_ID              1              1              5            500       35000000             60            120     1.44675926         108000  0.00191662969 
2148         NO_ID            1.2              1              5            500       35000000             60            120     1.73611111          85000  0.00151223802 
2149         NO_ID            0.8            1.2              5            500       35000000             60            120     1.38888889         109375  0.00186656662 
2150         NO_ID              1            1.2              5            500       35000000             60            120     1.73611111          80000  0.00122245411 
2151         NO_ID            1.2            1.2              5            500       35000000             60            120     2.08333333          62500 0.000924300586 
2152         NO_ID            0.8            0.8              6            500       35000000             60            120     1.11111111       210937.5  0.00808578153 
2153         NO_ID              1            0.8              6            500       35000000             60            120     1.38888889         157500  0.00607472448 
2154         NO_ID            1.2            0.8              6            500       35000000             60            120     1.66666667         125000  0.00493904167 
2155         NO_ID            0.8              1              6            500       35000000             60            120     1.38888889         146250  0.00469891195 
2156         NO_ID              1              1              6            500       35000000             60            120     1.73611111         108000  0.00331193611 
2157         NO_ID            1.2              1              6            500       35000000             60            120     2.08333333          85000  0.00261314729 
2158         NO_ID            0.8            1.2              6            500       35000000             60            120     1.66666667         109375  0.00322542712 
2159         NO_ID              1            1.2              6            500       35000000             60            120     2.08333333          80000   0.0021124007 
2160         NO_ID            1.2            1.2              6            500       35000000             60            120            2.5          62500  0.00159719141 
2161         NO_ID            0.8            0.8              4            600       35000000             60            120    0.888888889       210937.5  0.00239578712 
2162         NO_ID              1            0.8              4            600       35000000             60            120     1.11111111         157500  0.00179991837 
2163         NO_ID            1.2            0.8              4            600       35000000             60            120     1.33333333         125000  0.00146341976 
2164         NO_ID            0.8              1              4            600       35000000             60            120     1.11111111         146250  0.00139227021 
2165         NO_ID              1              1              4            600       35000000             60            120     1.38888889         108000 0.000981314404 
2166         NO_ID            1.2              1              4            600       35000000             60            120     1.66666667          85000 0.000774265865 
2167         NO_ID            0.8            1.2              4            600       35000000             60            120     1.33333333         109375 0.000955682109 
2168         NO_ID              1            1.2              4            600       35000000             60            120     1.66666667          80000 0.000625896505 
2169         NO_ID            1.2            1.2              4            600       35000000             60            120              2          62500   0.0004732419 
2170         NO_ID            0.8            0.8              5            600       35000000             60            120     1.11111111       210937.5  0.00467927172 
2171         NO_ID              1            0.8              5            600       35000000             60            120     1.38888889         157500  0.00351546556 
2172         NO_ID            1.2            0.8              5            600       35000000             60            120     1.66666667         125000  0.00285824171 
2173         NO_ID            0.8              1              5            600       35000000             60            120     1.38888889         146250  0.00271927775 
2174         NO_ID              1              1              5            600       35000000             60            120     1.73611111         108000  0.00191662969 
2175         NO_ID            1.2              1              5            600       35000000             60            120     2.08333333          85000  0.00151223802 
2176         NO_ID            0.8            1.2              5            600       35000000             60            120     1.66666667         109375  0.00186656662 
